timestamp,x,y,z
0,-151.86,0.32,-56.24
10,0.0,0.23,0.0
20,0.23,5.36,-93.01
30,0.0,0.0,0.0
40,0.0,0.23,0.0
50,0.0,0.0,0.0
60,0.0,0.0,-29.41
70,0.0,0.0,0.0
80,0.0,0.0,0.0
90,-77.31,0.0,0.0
100,0.0,0.0,0.0
110,0.0,0.0,0.0
120,0.0,0.0,0.0
130,0.0,0.0,0.0
140,0.0,0.0,0.0
150,0.23,5.36,-93.01
160,0.23,5.36,-93.01
170,0.0,0.0,0.0
180,0.0,0.0,0.0
190,0.0,0.0,0.0
200,0.0,0.0,0.0
210,0.0,0.0,0.0
220,0.23,5.36,-93.01
230,0.0,0.0,0.0
240,0.0,0.0,0.0
250,0.23,5.36,-93.01
260,0.0,0.0,0.0
270,0.23,5.36,-93.01
280,0.0,0.0,0.0
290,0.0,0.0,0.0
300,0.0,0.72,0.0
310,0.0,0.0,-29.41
320,0.0,0.0,0.0
330,0.0,0.0,0.0
340,0.0,0.0,0.0
350,0.23,5.36,-93.01
360,0.74,0.0,0.0
370,0.0,0.0,0.0
380,0.23,5.36,-93.01
390,0.0,0.0,0.0
400,0.0,0.0,0.0
410,0.23,5.36,-93.01
420,0.0,0.0,0.0
430,0.0,0.0,0.0
440,0.0,0.0,0.0
450,0.0,0.0,0.0
460,0.0,0.0,0.0
470,0.23,5.36,-93.01
480,0.0,0.0,0.0
490,0.0,0.0,0.0
500,0.0,0.0,0.0
510,0.23,5.36,-93.01
520,0.23,5.36,-93.01
530,0.0,0.0,0.0
540,0.23,5.36,-93.01
550,-77.31,0.0,0.0
560,-77.31,0.0,0.0
570,0.0,0.0,0.0
580,0.0,0.0,-29.41
590,0.0,0.0,0.0
600,0.0,0.0,0.0
610,0.0,0.0,0.0
620,0.23,5.36,-93.01
630,0.0,0.0,0.0
640,0.0,0.23,0.0
650,0.23,5.36,-93.01
660,0.0,0.0,0.0
670,0.23,5.36,-93.01
680,0.0,0.0,0.0
690,0.23,5.36,-93.01
700,0.0,0.0,0.0
710,0.0,0.23,0.0
720,0.23,5.36,-93.01
730,0.0,0.0,0.0
740,0.0,0.0,0.0
750,0.23,5.36,-93.01
760,0.23,5.36,-93.01
770,0.0,0.0,0.0
780,0.76,0.0,0.0
790,0.0,0.0,0.0
800,0.0,0.0,-29.41
810,0.0,0.0,0.0
820,0.0,0.0,0.0
830,0.0,0.0,0.0
840,-77.31,0.0,0.0
850,0.23,5.36,-93.01
860,0.0,0.0,-29.41
870,0.0,0.0,0.0
880,0.0,0.0,0.0
890,0.0,0.0,0.0
900,0.0,0.0,0.0
910,0.0,0.0,0.0
920,0.23,5.36,-93.01
930,0.0,0.0,0.0
940,0.0,0.23,0.0
950,0.0,0.0,0.0
960,-77.31,0.0,0.0
970,0.0,0.0,0.0
980,0.23,5.36,-93.01
990,0.0,0.0,0.0
1000,0.0,0.0,0.0
